Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.log'
lr=0.005
lr_bert=0.005
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
            441 |          49.72 |          87.30 |          69.35 |          75.01 
            442 |          51.01 |          87.36 |          69.41 |          75.05 
            443 |          47.89 |          87.51 |          68.97 |          74.92 
            444 |          47.59 |          87.51 |          69.60 |          75.44 
            445 |          52.45 |          87.66 |          69.44 |          75.29 
            446 |          47.36 |          87.70 |          69.57 |          74.77 
            447 |          50.82 |          87.35 |          69.53 |          74.88 
            448 |          44.92 |          87.49 |          69.36 |          75.20 
            449 |          46.54 |          87.52 |          70.00 |          74.52 
            450 |          50.36 |          87.42 |          69.53 |          74.55 
            451 |          43.32 |          87.35 |          69.84 |          74.20 
            452 |          44.02 |          87.36 |          69.62 |          74.05 
            453 |          46.78 |          87.81 |          69.10 |          74.72 
            454 |          50.87 |          87.58 |          69.81 |          74.78 
            455 |          52.10 |          87.67 |          69.33 |          74.95 
            456 |          45.94 |          87.85 |          69.72 |          75.03 
            457 |          45.62 |          87.86 |          69.81 |          75.38 
            458 |          45.76 |          87.52 |          69.64 |          75.14 
            459 |          44.31 |          87.73 |          69.86 |          75.21 
            460 |          47.00 |          87.32 |          69.91 |          74.46 
            461 |          43.87 |          87.31 |          69.66 |          74.78 
            462 |          47.40 |          87.88 |          69.53 |          75.12 
            463 |          45.03 |          87.61 |          69.70 |          75.31 
            464 |          46.55 |          87.71 |          69.49 |          75.11 
            465 |          46.52 |          87.76 |          70.10 |          74.59 
            466 |          51.25 |          87.66 |          69.49 |          74.80 
            467 |          46.05 |          88.14 |          69.54 |          75.35 
            468 |          47.42 |          87.52 |          69.72 |          74.76 
            469 |          46.64 |          87.24 |          69.59 |          74.39 
            470 |          45.01 |          87.88 |          69.62 |          74.63 
            471 |          43.09 |          87.76 |          69.36 |          74.34 
            472 |          45.20 |          87.62 |          69.44 |          74.61 
            473 |          46.87 |          87.57 |          69.42 |          74.59 
            474 |          45.56 |          87.75 |          69.80 |          74.80 
            475 |          47.47 |          87.61 |          69.82 |          74.80 
            476 |          44.88 |          88.14 |          69.74 |          74.76 
            477 |          44.63 |          87.96 |          69.67 |          75.03 
            478 |          47.81 |          88.09 |          69.86 |          74.66 
            479 |          46.37 |          87.99 |          69.65 |          74.66 
            480 |          52.39 |          88.05 |          69.81 |          74.50 
            481 |          47.68 |          87.94 |          69.97 |          74.96 
            482 |          43.19 |          88.03 |          69.64 |          74.38 
            483 |          43.48 |          87.88 |          69.28 |          74.65 
            484 |          44.20 |          88.15 |          70.43 |          74.69 
            485 |          42.77 |          88.11 |          70.03 |          74.88 
            486 |          43.21 |          87.92 |          69.87 |          75.05 
            487 |          44.98 |          87.86 |          70.10 |          74.75 
            488 |          47.14 |          88.03 |          69.86 |          75.30 
            489 |          44.64 |          88.24 |          70.31 |          75.23 
            490 |          44.98 |          88.00 |          69.44 |          75.07 
            491 |          45.09 |          87.88 |          69.68 |          75.02 
            492 |          48.12 |          88.08 |          69.91 |          74.51 
            493 |          43.09 |          87.90 |          70.22 |          74.88 
            494 |          45.43 |          88.28 |          69.80 |          75.17 
            495 |          44.07 |          88.16 |          70.13 |          75.32 
            496 |          46.35 |          87.86 |          70.51 |          75.25 
            497 |          45.56 |          88.02 |          70.75 |          75.73 
            498 |          50.54 |          88.38 |          70.18 |          75.10 
            499 |          45.28 |          87.99 |          70.80 |          75.31 
            500 |          48.05 |          88.19 |          70.30 |          75.55 
            501 |          43.59 |          88.15 |          70.25 |          75.53 
            502 |          47.79 |          87.98 |          70.55 |          75.26 
            503 |          45.86 |          87.87 |          70.19 |          74.77 
            504 |          44.03 |          88.09 |          70.29 |          74.91 
            505 |          45.72 |          87.73 |          70.16 |          75.07 
            506 |          40.58 |          88.24 |          70.09 |          74.88 
            507 |          45.54 |          88.26 |          70.16 |          74.86 
            508 |          45.48 |          88.31 |          69.84 |          74.59 
            509 |          47.90 |          88.40 |          70.33 |          75.31 
            510 |          47.46 |          88.17 |          70.18 |          75.47 
            511 |          44.54 |          88.38 |          70.62 |          75.45 
            512 |          42.58 |          88.35 |          70.59 |          75.85 
            513 |          42.47 |          88.43 |          70.57 |          75.46 
            514 |          47.17 |          88.17 |          70.60 |          75.78 
            515 |          48.38 |          88.51 |          70.29 |          75.63 
            516 |          43.82 |          88.44 |          70.09 |          75.13 
            517 |          47.46 |          88.47 |          70.40 |          75.50 
            518 |          42.48 |          88.66 |          69.92 |          75.05 
            519 |          40.03 |          88.79 |          70.39 |          75.56 
            520 |          47.01 |          88.47 |          70.14 |          75.50 
            521 |          44.58 |          88.56 |          70.37 |          75.28 
            522 |          41.88 |          88.61 |          70.67 |          74.97 
            523 |          45.47 |          88.44 |          70.44 |          75.41 
            524 |          43.13 |          88.25 |          70.41 |          74.86 
            525 |          47.81 |          88.57 |          70.54 |          75.15 
            526 |          46.17 |          88.56 |          69.76 |          75.13 
            527 |          40.19 |          88.48 |          70.15 |          74.63 
